city,city_code,proportion_bolsonaro
ARRAIAL,2201002,0.10841253079901443
JACOBINA DO PIAUÍ,2205151,0.09125067096081589
BENEDITINOS,2201606,0.13873586546825167
LAGOA DO BARRO DO PIAUÍ,2205565,0.08549953022236141
BOM JESUS,2201903,0.2942878903274943
SANTA CRUZ DOS MILAGRES,2209153,0.13226366001734605
SANTA ROSA DO PIAUÍ,2209377,0.27761859280483925
SÃO BRAZ DO PIAUÍ,2209559,0.05555555555555555
CASTELO DO PIAUÍ,2202604,0.2254712643678161
COCAL,2202703,0.1948296755082806
CORRENTE,2202901,0.24377401451544045
CRISTINO CASTRO,2203107,0.17070877984583568
BREJO DO PIAUÍ,2201988,0.08567262121764492
DEMERVAL LOBÃO,2203305,0.2091435185185185
ELISEU MARTINS,2203602,0.22830336200156373
CAMPO GRANDE DO PIAUÍ,2202133,0.09183128670581954
FLORES DO PIAUÍ,2203800,0.1373300801673057
CURRAIS,2203230,0.12983571807101218
GUARIBAS,2204550,0.020081688223281144
LAGOA DE SÃO FRANCISCO,2205573,0.10914843132085421
NOVO SANTO ANTÔNIO,2206951,0.11863811863811864
ISAÍAS COELHO,2204907,0.0614500442086649
SÃO JOÃO DO ARRAIAL,2209971,0.2830041071777821
JERUMENHA,2205300,0.16172248803827752
SÃO JOÃO DA CANABRAVA,2209856,0.1178099046447247
LANDRI SALES,2205607,0.14538890712175911
MIGUEL LEÃO,2206308,0.2755203171456888
NAZARÉ DO PIAUÍ,2206704,0.08737864077669903
NOSSA SENHORA DOS REMÉDIOS,2206803,0.18924162257495591
PADRE MARCOS,2207207,0.1296510284261613
PARNAÍBA,2207702,0.3749461411734888
PIMENTEIRAS,2208106,0.191665366005931
PIRIPIRI,2208403,0.24518329070758738
PRATA DO PIAUÍ,2208601,0.1105072463768116
SANTA CRUZ DO PIAUÍ,2209104,0.15745192307692307
SÃO FRANCISCO DO PIAUÍ,2209708,0.29402985074626864
SÃO GONÇALO DO PIAUÍ,2209807,0.25260896255371396
SÃO JOÃO DA SERRA,2209906,0.17919205596930715
SÃO JOÃO DO PIAUÍ,2210003,0.16352600108715348
SÃO JOÃO DA VARJOTA,2209955,0.09170153417015342
SÃO JULIÃO,2210300,0.2766439909297052
SEBASTIÃO LEAL,2210631,0.3109713487071978
SÃO PEDRO DO PIAUÍ,2210508,0.2152093201894764
SÃO RAIMUNDO NONATO,2210607,0.13820736593665953
CARIDADE DO PIAUÍ,2202554,0.1165402124430956
ALAGOINHA DO PIAUÍ,2200251,0.1983258209916291
BELÉM DO PIAUÍ,2201572,0.10657596371882086
JATOBÁ DO PIAUÍ,2205276,0.1325784383109224
MADEIRO,2205854,0.12714156898106402
MURICI DOS PORTELAS,2206696,0.15696564885496184
WALL FERRAZ,2211704,0.19321794418933239
SÃO LUIS DO PIAUÍ,2210375,0.11338495575221239
FLORESTA DO PIAUÍ,2203859,0.09111880046136102
CARAÚBAS DO PIAUÍ,2202539,0.21775351910370583
SÃO MIGUEL DO FIDALGO,2210391,0.08555858310626703
NAZÁRIA,2206720,0.18611354806366712
AIUABA,2300408,0.08544551868304155
ARACATI,2301109,0.2839965290690467
ARNEIROZ,2301505,0.14973869575096568
OCARA,2309458,0.21895620875824834
TARRAFAS,2313252,0.09698358151966399
BARRO,2302008,0.11776159837453437
ARARENDÁ,2301257,0.2200925313945803
BEBERIBE,2302206,0.24242527521216045
CATUNDA,2303659,0.12429001002338791
BELA CRUZ,2302305,0.2183948365371124
FORTIM,2304459,0.28388719991613376
CEDRO,2303808,0.14082202985481562
FORTALEZA,2304400,0.4438681168556637
GENERAL SAMPAIO,2304608,0.1625194401244168
GRANJEIRO,2304806,0.11300919842312747
GROAÍRAS,2304905,0.3161776495109828
HIDROLÂNDIA,2305209,0.20906754772393538
IRACEMA,2306009,0.15107296137339055
IRAUÇUBA,2306108,0.14788566028821168
JUAZEIRO DO NORTE,2307304,0.23889961752616828
MARTINÓPOLE,2307908,0.12046134130713371
MASSAPÊ,2308005,0.26325940212150434
MAURITI,2308104,0.21811933021620108
MILAGRES,2308302,0.10980343828948179
MIRAÍMA,2308377,0.10273114507642195
MORAÚJO,2308807,0.19499241274658574
PACOTI,2309805,0.1611458050502308
PALMÁCIA,2310100,0.19724051426779554
PARACURU,2310209,0.26721935917544254
PENTECOSTE,2310704,0.20028273252671405
PEREIRO,2310803,0.14006008494768465
PORANGA,2311009,0.13047404063205417
POTENGI,2311207,0.09523809523809523
QUIXERÉ,2311504,0.21286013198132947
REDENÇÃO,2311603,0.22245812691672565
SABOEIRO,2311900,0.13483803063969127
SALITRE,2311959,0.14561274766747037
SÃO GONÇALO DO AMARANTE,2312403,0.3276157260621433
SÃO JOÃO DO JAGUARIBE,2312502,0.15390997718315702
SÃO LUÍS DO CURU,2312601,0.20684560453090373
SOBRAL,2312908,0.33135387381184617
TABULEIRO DO NORTE,2313104,0.184598580010923
URUBURETAMA,2313807,0.21396765877665808
VIÇOSA DO CEARÁ,2314102,0.2010928961748634
CRUZ,2304251,0.3028571428571429
FORQUILHA,2304350,0.2906592581468689
TENENTE LAURENTINO CRUZ,2414159,0.25229997212155003
ÁGUA NOVA,2400406,0.09245742092457421
ANTÔNIO MARTINS,2400901,0.14350851931845451
TIBAU,2411056,0.3174785100286533
BAÍA FORMOSA,2401404,0.32153941651148354
JUNDIÁ,2406155,0.32059369202226345
BOM JESUS,2401701,0.31283422459893045
CAICÓ,2402006,0.3513421678559293
CAMPO REDONDO,2402105,0.14389767276603305
CRUZETA,2403004,0.2708508845829823
CURRAIS NOVOS,2403103,0.38831943874994307
ENCANTO,2403301,0.12026987386330303
FELIPE GUERRA,2403707,0.17185988000774144
IPUEIRA,2404804,0.2447988904299584
ITAÚ,2404903,0.20192869666861485
JAPI,2405405,0.15508559919436052
LAGOA NOVA,2406502,0.24543610547667344
LUCRÉCIA,2406908,0.13281884646628758
MACAÍBA,2407104,0.3688187367232246
MARCELINO VIEIRA,2407302,0.08981424780567462
MARTINS,2407401,0.27217699853892713
MONTE ALEGRE,2407807,0.40314881500711836
OLHO D'ÁGUA DO BORGES,2408409,0.17652827721477607
PARNAMIRIM,2403251,0.5996288788064056
PEDRA GRANDE,2409506,0.2006220839813375
PILÕES,2410009,0.10038281582305401
POÇO BRANCO,2410108,0.1692463841664552
PORTALEGRE,2410207,0.2731607629427793
PUREZA,2410405,0.2406334492081885
RAFAEL FERNANDES,2410504,0.1497484462858834
RIACHUELO,2410900,0.27691295768471824
RODOLFO FERNANDES,2411007,0.18402426693629928
SANTANA DO SERIDÓ,2411429,0.3989159891598916
SÃO JOSÉ DE MIPIBU,2412203,0.37622013572557406
SÃO PEDRO,2412708,0.25745682888540034
TIBAU DO SUL,2414209,0.3363009404388715
RAFAEL GODEIRO,2410603,0.2028816199376947
VIÇOSA,2414902,0.16090104585679807
CAPIM,2504033,0.255410225921522
CURRAL DE CIMA,2505279,0.18762142658895364
DAMIÃO,2505352,0.14957129247380122
SOSSÊGO,2516151,0.13667820069204153
BARAÚNA,2501534,0.1453104359313078
BANANEIRAS,2501500,0.1962359240885109
CAJAZEIRINHAS,2503753,0.15943728018757328
BELÉM,2501906,0.2987961724457249
SÃO JOSÉ DE PRINCESA,2514552,0.08064516129032258
SÃO JOSÉ DO BREJO DO CRUZ,2514651,0.24926686217008798
BREJO DOS SANTOS,2502904,0.23721930243669373
CACHOEIRA DOS ÍNDIOS,2503308,0.11560183551006001
SÃO FRANCISCO,2513984,0.2100898410504492
CATOLÉ DO ROCHA,2504306,0.24568451446864603
VIEIRÓPOLIS,2517209,0.15301003344481606
CONCEIÇÃO,2504405,0.18594521343529183
AREIA DE BARAÚNAS,2501153,0.1260387811634349
ALGODÃO DE JANDAÍRA,2500577,0.12589928057553956
CONGO,2504702,0.165720464990538
SANTA CECÍLIA,2513158,0.21051502145922746
CUITÉ,2505105,0.19308118844657784
CURRAL VELHO,2505303,0.190625
DIAMANTE,2505600,0.16049053585710477
FREI MARTINHO,2506202,0.25647668393782386
GUARABIRA,2506301,0.4205954937341752
GURINHÉM,2506400,0.22266473569876902
ITATUBA,2507200,0.24664107485604606
JURIPIRANGA,2507903,0.27003987350474357
LAGOA,2508109,0.12289457267623206
MAMANGUAPE,2508901,0.33151068158697866
MASSARANDUBA,2509206,0.268097793679189
MOGEIRO,2509404,0.27532149418248625
MONTADAS,2509503,0.2606924643584521
MONTE HOREBE,2509602,0.1221539573545356
NAZAREZINHO,2510006,0.0960510078157137
OURO VELHO,2510600,0.18764959310674964
PEDRA LAVRADA,2511103,0.21165092217723797
PEDRAS DE FOGO,2511202,0.3175352653013044
PICUÍ,2511400,0.23268107205786887
PILÕES,2511608,0.18557349549171734
PILÕEZINHOS,2511707,0.18766684463427658
PIRPIRITUBA,2511806,0.26580166821130674
SALGADINHO,2513000,0.19284294234592445
SÃO BENTO,2513901,0.47705327729183233
SÃO JOÃO DO CARIRI,2514008,0.19414535666218036
SÃO JOSÉ DA LAGOA TAPADA,2514206,0.13740297881267044
SERRA DA RAIZ,2515609,0.2910569105691057
SERRA GRANDE,2515708,0.13011828935395814
SERRA REDONDA,2515807,0.22138680033416874
SOLEDADE,2516102,0.2820901173797804
SUMÉ,2516300,0.19358146211422125
TACIMA,2516409,0.21235752849430115
TAPEROÁ,2516508,0.20042055460638716
UIRAÚNA,2516904,0.16730038022813687
AFOGADOS DA INGAZEIRA,2600104,0.22751995120215524
DORMENTES,2605152,0.17935890309431166
AMARAJI,2600906,0.2663242207905276
ARCOVERDE,2601201,0.2747936834289957
BARRA DE GUABIRABA,2601300,0.35462651659114164
TAMANDARÉ,2614857,0.3000674308833446
SANTA FILOMENA,2612554,0.09983210641870076
BELO JARDIM,2601706,0.3130348258706468
BETÂNIA,2601805,0.0809174896463842
BONITO,2602308,0.3460822631676903
BREJINHO,2602506,0.14920505503465145
CALÇADO,2603306,0.12576505429417573
CARNAÍBA,2603900,0.1078149624548067
CARPINA,2604007,0.42910894475799555
CARUARU,2604106,0.4603347240547255
CATENDE,2604205,0.2291200376958417
CHÃ GRANDE,2604502,0.29239766081871343
CONDADO,2604601,0.29017528354691413
CUPIRA,2605004,0.2985884101040119
CUSTÓDIA,2605103,0.1079831714537994
ESCADA,2605202,0.2737830280203162
GARANHUNS,2606002,0.2778346594898198
GRAVATÁ,2606408,0.3443046431355083
IBIMIRIM,2606606,0.09975189725627553
IBIRAJUBA,2606705,0.1777246030019578
IGARASSU,2606804,0.33851855463987907
IPOJUCA,2607208,0.22204181043231175
ITAÍBA,2607505,0.11375158428390368
ILHA DE ITAMARACÁ,2607604,0.2880761132340326
ITAQUITINGA,2607802,0.2569685494898496
JABOATÃO DOS GUARARAPES,2607901,0.4661744489862804
JOAQUIM NABUCO,2608206,0.22608804090285572
JUPI,2608305,0.15251279664960446
JUREMA,2608404,0.20223730517848165
LAGOA DO OURO,2608602,0.12066051228708881
LAJEDO,2608800,0.32690424906990406
MACHADOS,2609105,0.19869441044471645
MORENO,2609402,0.3213942797288254
NAZARÉ DA MATA,2609501,0.3712764813420798
PANELAS,2610202,0.3645787057604028
PASSIRA,2610509,0.22057001239157373
PETROLINA,2611101,0.3197252195410883
SANHARÓ,2612406,0.1928266438941076
SANTA MARIA DO CAMBUCÁ,2612703,0.27230283911671926
SANTA TEREZINHA,2612802,0.14582205378090599
SÃO JOÃO,2613206,0.1398038722655268
SÃO VICENTE FÉRRER,2613800,0.240829672013896
SIRINHAÉM,2614204,0.3169085557698163
TABIRA,2614600,0.13685040404704027
TRIUNFO,2615706,0.15318642048838593
VITÓRIA DE SANTO ANTÃO,2616407,0.42350728598682164
ESTRELA DE ALAGOAS,2702553,0.11147498035106104
BARRA DE SÃO MIGUEL,2700607,0.5056890012642224
BRANQUINHA,2701100,0.23596419853539463
CAJUEIRO,2701308,0.2936226749335695
CAMPO GRANDE,2701506,0.14373401534526853
DOIS RIACHOS,2702504,0.19434372733865118
GIRAU DO PONCIANO,2702900,0.12820794033779337
IBATEGUARA,2703007,0.3361986628462273
JACARÉ DOS HOMENS,2703403,0.12708638360175695
MARAGOGI,2704500,0.5436002039775625
MARAVILHA,2704609,0.15725101921956902
OLHO D'ÁGUA DO CASADO,2705804,0.06627882817369624
PÃO DE AÇÚCAR,2706406,0.19739212490349148
PAULO JACINTO,2706604,0.2746585735963581
PENEDO,2706703,0.35785663109468685
SÃO SEBASTIÃO,2708808,0.20416178194607268
SATUBA,2708907,0.5103993344425957
TRAIPU,2709202,0.13505283897546122
LUÍS EDUARDO MAGALHÃES,2919553,0.5879786844992425
EUNÁPOLIS,2910727,0.4940886870297819
AMÉRICA DOURADA,2901155,0.12187096015983077
BARRO ALTO,2903235,0.15621420389461627
CANUDOS,2906824,0.1365375418460067
DIAS D'ÁVILA,2910057,0.25016439374446064
HELIÓPOLIS,2911857,0.10944617597698393
ARAUÁ,2800407,0.19714330560351592
BARRA DOS COQUEIROS,2800605,0.42053615871435684
CANHOBA,2801108,0.1631321370309951
CARIRA,2801405,0.19171118387041186
CARMÓPOLIS,2801504,0.35090972302700196
CUMBE,2801900,0.3056768558951965
ESTÂNCIA,2802106,0.2594774203292554
ILHA DAS FLORES,2802700,0.21859130050783837
INDIAROBA,2802809,0.15432482887367766
LARANJEIRAS,2803609,0.3088693117837981
MARUIM,2804003,0.20995597697257026
SALGADO,2806206,0.19625507860801977
SÃO DOMINGOS,2806800,0.3556758775205377
SÃO FRANCISCO,2806909,0.19350912778904666
ADUSTINA,2900355,0.13896362147619604
ÁGUA FRIA,2900405,0.16039808711386844
ÉRICO CARDOSO,2900504,0.21919937815779247
AIQUARA,2900603,0.18475301439128744
ALAGOINHAS,2900702,0.32470723546633207
ALMADINA,2900900,0.19904912836767036
AMÉLIA RODRIGUES,2901106,0.19636029974002142
ANGICAL,2901403,0.17734204793028321
ANTAS,2901601,0.20175928511588942
APUAREMA,2901957,0.23375634517766497
ARAMARI,2902203,0.12375776397515528
AURELINO LEAL,2902401,0.1976961394769614
BAIXA GRANDE,2902609,0.25780697321879736
BELMONTE,2903409,0.26957472178060415
BIRITINGA,2903607,0.0944839474251239
BOA NOVA,2903706,0.11865990389749066
BOM JESUS DA SERRA,2903953,0.09712622771917061
BONINAL,2904001,0.23857868020304568
BROTAS DE MACAÚBAS,2904506,0.26377759607522483
BRUMADO,2904605,0.3217903415783274
CABACEIRAS DO PARAGUAÇU,2904852,0.134948866162739
CACULÉ,2905008,0.30743608959946706
CAETANOS,2905156,0.08752100198564228
CALDEIRÃO GRANDE,2905503,0.1168125565952309
CAMACAN,2905602,0.36805315843976527
CANÁPOLIS,2906105,0.18059114983769006
CANDIBA,2906600,0.2009604728481714
CARINHANHA,2907103,0.2958850877801679
CATURAMA,2907558,0.1325847123719464
COCOS,2908101,0.2911554660318623
CONDEÚBA,2908705,0.2900842784309645
CORIBE,2909109,0.21437154530161018
CORONEL JOÃO SÁ,2909208,0.12097205866609571
CRISÓPOLIS,2909604,0.1390035783099367
CRISTÓPOLIS,2909703,0.21154083776102806
CRUZ DAS ALMAS,2909802,0.2981187897733616
FORMOSA DO RIO PRETO,2911105,0.26840641361256545
GENTIO DO OURO,2911303,0.15267175572519084
GLÓRIA,2911402,0.09355378819589787
IAÇU,2911907,0.1618052965311451
IBICOARA,2912202,0.2789473684210526
IBIPITANGA,2912509,0.2128374175892524
IBIRAPITANGA,2912707,0.2347013750393618
IGAPORÃ,2913408,0.11277004863703201
IPUPIARA,2914109,0.27127468581687614
IRARÁ,2914505,0.16664607782581842
ITAGUAÇU DA BAHIA,2915353,0.10845859121721191
ITAJU DO COLÔNIA,2915403,0.44170616113744077
ITAMARAJU,2915601,0.44814004376367617
ITAPETINGA,2916401,0.5368711233631978
ITAPITANGA,2916609,0.26049987116722495
ITIRUÇU,2916906,0.27219332102701793
ITORORÓ,2917102,0.3568963817411022
ITUAÇU,2917201,0.29069212410501194
JACARACI,2917409,0.20258841619682214
JAGUARIPE,2917805,0.13207138994050838
JITAÚNA,2918308,0.25399896800825594
JUSSARA,2918506,0.0689173457508731
LAFAIETE COUTINHO,2918704,0.1421818181818182
LAJEDÃO,2918902,0.40630352860568686
MARAÚ,2920700,0.1766080432911081
MONTE SANTO,2921500,0.08985670925389991
MORTUGABA,2921807,0.4115272844688408
MUCURI,2922003,0.40882493432051586
MUNDO NOVO,2922102,0.16727978745146127
NAZARÉ,2922508,0.20574749757830157
NILO PEÇANHA,2922607,0.2027773130332943
NOVA CANAÃ,2922706,0.17824692677712453
NOVA ITARANA,2922805,0.20094562647754138
NOVA REDENÇÃO,2922854,0.08775267538644471
NOVO TRIUNFO,2923050,0.15428339423467316
PALMEIRAS,2923506,0.11485796035152258
PARAMIRIM,2923605,0.17946857712886552
PEDRO ALEXANDRE,2924207,0.09699517359489335
PINDAÍ,2924504,0.17059211974466212
PLANALTINO,2924900,0.12882902454920703
POTIRAGUÁ,2925402,0.33700353912701536
PRESIDENTE JÂNIO QUADROS,2925709,0.16643571978444957
RIACHÃO DO JACUÍPE,2926301,0.14201390625781601
RIBEIRA DO AMPARO,2926509,0.10006373486297004
RIO DE CONTAS,2926707,0.21616871704745166
RIO DO ANTÔNIO,2926806,0.15110077943388486
SALVADOR,2927408,0.31408089476303325
SANTALUZ,2928000,0.22185334872979215
SANTANA,2928208,0.2706240271685298
SANTANÓPOLIS,2928307,0.13334517045454544
SANTA TEREZINHA,2928505,0.153652845090648
SANTO ANTÔNIO DE JESUS,2928703,0.33513069980072674
SANTO ESTÊVÃO,2928802,0.1575293186560184
SÃO FELIPE,2929107,0.24419481934780787
SÃO FRANCISCO DO CONDE,2929206,0.1282420749279539
SAUBARA,2929750,0.20133968826484608
SENTO SÉ,2930204,0.21285721945204011
TEOLÂNDIA,2931608,0.23959768531275832
UAUÁ,2932002,0.11859707492895266
UBAÍRA,2932101,0.27044140589152976
VÁRZEA DO POÇO,2933109,0.24895006999533364
VARZEDO,2933174,0.2726379564434256
VERA CRUZ,2933208,0.21416333523700742
NORDESTINA,2922656,0.14216059728782568
QUIXABEIRA,2925931,0.31010648234634786
SÃO GABRIEL,2929255,0.0873728813559322
ALFREDO VASCONCELOS,3101631,0.4957441320608718
ABADIA DOS DOURADOS,3100104,0.5375825292026409
ARAPORÃ,3103751,0.5801853171774768
CARNEIRINHO,3114550,0.4774299235529669
DIVISÓPOLIS,3122454,0.3081395348837209
ÁGUAS FORMOSAS,3100906,0.4393006377831537
ALAGOA,3101300,0.7160417947141979
ALÉM PARAÍBA,3101508,0.5051513542219862
ALMENARA,3101706,0.2992543496271748
ALPERCATA,3101805,0.5142432499380728
LIMEIRA DO OESTE,3138625,0.4384578544061303
ALPINÓPOLIS,3101904,0.5888772895511056
LONTRA,3138658,0.2337689713322091
MAMONAS,3139250,0.31189967982924227
AMPARO DO SERRA,3102506,0.27434519811954333
PERIQUITO,3149952,0.5311258278145695
ANTÔNIO CARLOS,3102902,0.434674150296227
RIACHINHO,3154457,0.3125371360665478
ARACITABA,3103306,0.404351087771943
SÃO JOÃO DO MANHUAÇU,3162559,0.47412381264330167
SÃO JOÃO DO MANTENINHA,3162575,0.560459492140266
ARAPUÁ,3103801,0.7144992526158446
SÃO JOÃO DO PACUÍ,3162658,0.22442813983599483
SÃO JOSÉ DA LAPA,3162955,0.6322615719167444
ARAXÁ,3104007,0.6361079539981892
ARCOS,3104205,0.6372259003615532
UBAPORANGA,3170057,0.6077242259814873
ARGIRITA,3104403,0.37316675719717546
ARINOS,3104502,0.3670982482863671
BAEPENDI,3104908,0.7092849120179708
NINHEIRA,3144656,0.37613330066160255
NOVA BELÉM,3144672,0.47230977037370553
TRÊS MARIAS,3169356,0.6045432839893581
NOVORIZONTE,3145372,0.375
OLHOS-D'ÁGUA,3145455,0.22875605815831987
ORIZÂNIA,3145877,0.3957622990745251
PATIS,3147956,0.2037533512064343
PEDRA BONITA,3148756,0.45827917858071227
BICAS,3106903,0.5365531802586434
SANTA BÁRBARA DO MONTE VERDE,3157278,0.40278422273781905
BOM JESUS DO AMPARO,3107703,0.4506272113219685
BONITO DE MINAS,3108255,0.15381135489708211
BRAÚNAS,3108800,0.4727838258164852
CABECEIRA GRANDE,3109451,0.5747430249632893
BUENO BRANDÃO,3109105,0.7430962343096235
CANTAGALO,3112059,0.3453065134099617
CACHOEIRA DE MINAS,3109709,0.7460463688008598
CUPARAQUE,3120839,0.7184955409073284
CAIANA,3110103,0.38880368098159507
DOM BOSCO,3122470,0.5277648156789547
CAMACHO,3110400,0.42173711100789596
GAMELEIRAS,3127339,0.29081814933904965
GOIABEIRA,3127370,0.6386995280545359
CAMPO FLORIDO,3111408,0.5217610062893082
SÃO SEBASTIÃO DA VARGEM ALEGRE,3164431,0.42251223491027734
SÃO SEBASTIÃO DO ANTA,3164472,0.5309892729439809
TAPARUBA,3168051,0.46056338028169014
CAPIM BRANCO,3112505,0.6800522973477774
CARANAÍBA,3113107,0.513663967611336
CARANDAÍ,3113206,0.5290222908850143
CARLOS CHAGAS,3113701,0.43287243532560216
CARMÓPOLIS DE MINAS,3114501,0.585208286923591
CARRANCAS,3114600,0.5025171624713959
CONCEIÇÃO DA BARRA DE MINAS,3115201,0.532168726033234
CAXAMBU,3115508,0.579594726130431
CHALÉ,3116001,0.4634949132256134
CHIADOR,3116209,0.5597516813243663
CIPOTÂNEA,3116308,0.4226907630522088
COLUNA,3116803,0.3508170795993674
COMENDADOR GOMES,3116902,0.6053683609366076
CONCEIÇÃO DA APARECIDA,3117108,0.5706806282722513
CONCEIÇÃO DE IPANEMA,3117405,0.3705255140898705
CONGONHAS DO NORTE,3118106,0.2861736334405145
CONTAGEM,3118601,0.6575135964028824
COROACI,3119203,0.5162064825930373
CORONEL MURTA,3119500,0.25205479452054796
CORONEL XAVIER CHAVES,3119708,0.45790554414784396
CÓRREGO DANTA,3119807,0.5935002663825253
CRUZEIRO DA FORTALEZA,3120706,0.6401018922852983
DELFINÓPOLIS,3121209,0.6311647429171039
DESTERRO DE ENTRE RIOS,3121407,0.6382298053852306
DIAMANTINA,3121605,0.3812414159762527
DIOGO DE VASCONCELOS,3121704,0.2660098522167488
DOM VIÇOSO,3122801,0.6526315789473685
DORES DE CAMPOS,3123007,0.6266367377478489
DORES DO INDAIÁ,3123205,0.6957627118644067
ENGENHEIRO NAVARRO,3123809,0.27531982942430705
ESMERALDAS,3124104,0.5500859161204098
FERNANDES TOURINHO,3125804,0.6369012418687168
FERROS,3125903,0.3836266561202294
FLORESTAL,3126000,0.5864152767706067
FREI GASPAR,3126802,0.28014059753954307
FRUTAL,3127107,0.6370979694679116
GALILÉIA,3127305,0.5555890328412172
GONÇALVES,3127404,0.7615841584158416
GRÃO MOGOL,3127800,0.2797779777977798
IBERTIOGA,3129400,0.3012916791829378
IBIRACI,3129707,0.6549410994764397
IBITURUNA,3130002,0.5651621106166561
IGARATINGA,3130200,0.6421757661863203
INCONFIDENTES,3130606,0.6520314547837484
INHAPIM,3130903,0.6168789295502176
INIMUTABA,3131109,0.45613577023498697
IPATINGA,3131307,0.7411343225775218
ITAGUARA,3132206,0.6105542452830188
ITAMBÉ DO MATO DENTRO,3132800,0.43686006825938567
ITAPECERICA,3133501,0.5662754573696928
ITAVERAVA,3133907,0.42384823848238484
ITINGA,3134004,0.24317275237803007
ITUTINGA,3134509,0.554726368159204
JANAÚBA,3135100,0.45116293360371157
JECEABA,3135407,0.5132004310344828
JEQUERI,3135506,0.327675153935763
JEQUITINHONHA,3135803,0.2451458727471871
LADAINHA,3137007,0.32677369238736403
LAGOA DOURADA,3137403,0.5834840265220012
LAMBARI,3137809,0.7097854621164117
LASSANCE,3138104,0.36110260336906586
LEANDRO FERREIRA,3138302,0.6406533575317604
LEOPOLDINA,3138401,0.47220168564246634
LIMA DUARTE,3138609,0.36159496327387197
LUZ,3138807,0.6962163340966089
MACHADO,3139003,0.7329250827201343
MALACACHETA,3139201,0.3712427922954239
MANHUAÇU,3139409,0.6079856207472076
MANTENA,3139607,0.6408822853641725
MARAVILHAS,3139706,0.5960511033681766
MAR DE ESPANHA,3139805,0.5662895271250362
MARIA DA FÉ,3139904,0.7262317834836919
MARILAC,3140100,0.4057788944723618
MATUTINA,3141207,0.6272769733769267
MEDINA,3141405,0.3490943555181129
MINAS NOVAS,3141801,0.201350857977364
MOEMA,3142403,0.6492337630746777
MONJOLOS,3142502,0.38963963963963966
MONSENHOR PAULO,3142601,0.5979766879261051
MORRO DA GARÇA,3143609,0.3100728155339806
MUNHOZ,3143807,0.6432994798117414
NANUQUE,3144300,0.5301383964314309
NAZARENO,3144508,0.4555475676971004
NEPOMUCENO,3144607,0.6365170694284619
NOVA ERA,3144706,0.4763926278732657
NOVA PONTE,3145000,0.5365918097754293
FRONTEIRA DOS VALES,3127057,0.2202061855670103
PARACATU,3147006,0.6533487127886716
PARÁ DE MINAS,3147105,0.7495723729832185
PARAOPEBA,3147402,0.6277898326100434
PASSA TEMPO,3147709,0.5145154086645825
PASSA VINTE,3147808,0.5554775280898876
PATOS DE MINAS,3148004,0.7214071086326845
PATROCÍNIO DO MURIAÉ,3148202,0.515414798206278
PEDRA AZUL,3148707,0.4378133910136663
PEDRA DOURADA,3149002,0.39965095986038396
PEDRO TEIXEIRA,3149408,0.2680221811460259
PEQUI,3149606,0.6105350476980506
PERDIZES,3149804,0.6605365915102658
PERDÕES,3149903,0.6426622061801215
PIEDADE DO RIO GRANDE,3150307,0.47139303482587064
PIRANGUINHO,3151008,0.6398036408263449
PIRAPORA,3151206,0.616499399387763
PIRAÚBA,3151305,0.5206812652068127
PITANGUI,3151404,0.7357211340912204
POÇOS DE CALDAS,3151800,0.6948740180917009
PRADOS,3152709,0.4732278343810969
PRATÁPOLIS,3152907,0.5915406620351451
PRESIDENTE OLEGÁRIO,3153400,0.5951697515589429
PRUDENTE DE MORAIS,3153608,0.6385925510013101
RIBEIRÃO DAS NEVES,3154606,0.5959019947961839
RIO DOCE,3155009,0.42838709677419357
RIO NOVO,3155405,0.5029374737725556
RIO PARANAÍBA,3155504,0.5541732283464567
RIO PRETO,3155900,0.39018952062430323
RUBELITA,3156502,0.19167523124357658
SANTA FÉ DE MINAS,3157609,0.23914269599548788
SANTA MARIA DO SUAÇUÍ,3158201,0.378060263653484
SANTANA DO DESERTO,3158607,0.38725065047701646
SANTANA DO JACARÉ,3158805,0.6149241819632881
SANTANA DOS MONTES,3159100,0.4700674536256324
SANTO ANTÔNIO DO JACINTO,3160306,0.4014322657648697
SANTO HIPÓLITO,3160603,0.2873204247345409
SÃO BENTO ABADE,3160801,0.5884379785604901
SÃO JOÃO DEL REI,3162500,0.6297011849562082
SÃO JOÃO DO PARAÍSO,3162708,0.5342894112572785
SÃO JOÃO EVANGELISTA,3162807,0.32142377434519814
SÃO JOSÉ DA VARGINHA,3163102,0.6195605342524774
SÃO JOSÉ DO DIVINO,3163300,0.5567441860465117
SÃO MIGUEL DO ANTA,3163805,0.34478527607361964
SÃO TIAGO,3165008,0.5727160275667079
SÃO VICENTE DE MINAS,3165305,0.5806983777838878
SENADOR JOSÉ BENTO,3165800,0.6927083333333334
SENADOR MODESTINO GONÇALVES,3165909,0.34657190635451507
SENHORA DE OLIVEIRA,3166006,0.32992036405005687
SENHORA DO PORTO,3166105,0.4671730873575692
SERRANOS,3167004,0.5166023166023166
SERRO,3167103,0.2819398375843532
SOLEDADE DE MINAS,3167806,0.6706792777300086
TEIXEIRAS,3168507,0.4270376531075155
TOMBOS,3169208,0.4371029224904701
TUMIRITINGA,3169505,0.4737002128306476
UBÁ,3169901,0.5890526402334998
UBAÍ,3170008,0.23191060633815716
VERÍSSIMO,3171105,0.5142697257974258
VIRGEM DA LAPA,3171600,0.3373268438786971
NOVO HORIZONTE DO SUL,5006259,0.5115009746588693
